Gid,Fid,Same_identity
104054098952785065648,587747925,1
104054406303901517363,688556227,1
104056429918784941873,100002201796945,0
104056429918784941873,587077246,1
104057350534097708951,100001755683796,0
104057350534097708951,558979523,1
104058308114039749004,100001363279925,1
104067626139038295918,541972647,1
104067626139038295918,776078812,0
104068381617030890351,100005353836976,1
104068381617030890351,644642738,0
104080697050856604630,100001590357856,0
104080697050856604630,100004077823609,0
104080697050856604630,708935188,1
104082361519626892727,1734785943,1
104082361519626892727,508275225,0
104084159316777999828,578022184,1
104086685829134325382,100001784204515,1
104086685829134325382,1595792211,0
104089592486644717013,1474017161,1
104089592486644717013,754460640,0
104093005578283729480,828299319,1
104097479468990466580,500022745,1
104099464020740428314,100003722608587,1
104099464020740428314,1211701405,0
104099776156996732295,727090796,1
104105800944713464666,1075170561,0
104105800944713464666,1707741326,0
104105800944713464666,587887766,1
104107772487857090338,1017640243,0
104107772487857090338,1777043887,0
104107772487857090338,641565452,1
104111326862632544421,1362450287,1
104112700502285331526,100003755671702,1
104121341316791428260,1354963106,0
104121341316791428260,675145959,1
104121341316791428260,826135233,0
104126870982143178618,100007417470120,0
104126870982143178618,1839537316,1
104126870982143178618,524494607,0
104132432171532174173,100002726603886,0
104132432171532174173,100004181624293,0
104132432171532174173,635580755,1
104133078404759832670,1304045394,0
104133078404759832670,531606479,1
104133078404759832670,681074028,0
104139052775926434412,1215667724,1
104139052775926434412,800983087,0
104144592868535155239,100007817502073,0
104144592868535155239,752299734,1
104144592868535155239,834833187,0
104147298906381844243,1084298616,1
104147409997510737274,100002177544032,0
104147409997510737274,1619640769,0
104147409997510737274,22500225,0
104147409997510737274,565140171,1
104154232928401668968,100003657619413,1
104155691716401628600,568093713,1
104155726059557282835,1304770324,1
104155726059557282835,500066809,0
104157638567271578672,100001631922380,0
104157638567271578672,100004218372470,1
104161249950719974865,100002943990102,1
104164444352062165512,1413946422,1
104164779358775380961,1351438154,0
104164779358775380961,1585965344,1
104165511269440087960,100002557083241,0
104165511269440087960,100003600028833,0
104165511269440087960,1471003496,0
104165511269440087960,43700590,1
104180250065274585861,1119970693,1
104180250065274585861,1826534526,0
104187322808218292354,1799496350,1
104189905089508882105,1419103126,1
104194290125584050360,100002564282637,1
104198578479598860485,1176854575,1
104198578479598860485,625884103,0
104212092131285185016,100004064958946,0
104212092131285185016,100007819867044,0
104212092131285185016,554383895,1
104213010831012636704,694052475,1
104215116002058614608,712777074,1
104215864125588837008,100002432059300,0
104215864125588837008,1591230912,1
104221066139440136128,100003161823860,0
104221066139440136128,614135529,1
104223134851725042047,1072296476,1
104227762297221739514,100001681579910,0
104227762297221739514,1334073192,1
104227762297221739514,759534666,0
104229357910398040351,1534599710,0
104229357910398040351,557780139,1
104229708965606368887,100006486196636,1
104229708965606368887,1818108256,0
104233680481590446087,100001350858027,0
104233680481590446087,100002927898774,0
104233680481590446087,1652001231,1
104239299818100122960,1642352340,1
104249281303376523362,1120260558,1
104249281303376523362,1573756782,0
104249281303376523362,635447604,0
104250041424357686412,663942029,1
104251901694902074805,100002033622327,0
104251901694902074805,100005166671186,0
104251901694902074805,100007487913531,0
104251901694902074805,1501600655,1
104252399800582210186,1488946838,1
104255606149152402264,737265974,1
104257737480706721453,1813051424,0
104257737480706721453,609804055,1
104265718618028049653,1033083442,0
104265718618028049653,12122776,1
104265718618028049653,1490483796,0
104265718618028049653,558896967,0
104265718618028049653,655604827,0
104265718618028049653,727488402,0
104266375438972856345,1678375609,0
104266375438972856345,614785091,1
104267540900680821744,100001560085506,1
104269466627264683145,1338793029,1
104271116755674066327,100003256428084,1
104271655621284095735,100001449679542,1
104273783236418562876,100004002383875,0
104273783236418562876,1109288902,1
104275304459536722327,500755558,1
104278518947761952141,100002186104000,0
104278518947761952141,1243280020,1
104278518947761952141,532842883,0
104279281595519055986,539639749,1
104287892387026117418,576835048,1
104287892387026117418,607071569,0
104288964437721273491,1644256930,1
104291363211547699251,100001482461502,0
104291363211547699251,689829635,1
104293770497152501955,1087009195,0
104293770497152501955,708347303,0
104293770497152501955,720158638,1
104298164591441864587,1292534309,0
104298164591441864587,607880121,1
104300492510963100101,1501804022,1
104301540927854860779,100001551914148,1
104301540927854860779,727768897,0
104304396973428476580,100003740160461,0
104304396973428476580,573812280,1
104304792305281856694,1460718242,1
104304792305281856694,643163913,0
104307009273008221752,100001326204690,0
104307009273008221752,637703560,0
104307009273008221752,642948775,1
104307009273008221752,821920,0
104307889680963651767,1471624367,1
104307889680963651767,562128454,0
104307953811064651052,1243371712,1
104309890209255063498,1200030562,0
104309890209255063498,536027624,1
104313287179863226200,1170183374,0
104313287179863226200,18700174,1
104316957909490874086,100002633574848,1
104320773299988089080,1283802737,0
104320773299988089080,1829908683,0
104320773299988089080,4201,0
104320773299988089080,613930656,1
104321871834265221715,1312638351,0
104321871834265221715,1835870729,1
104321871834265221715,529061211,0
104321871834265221715,530597636,0
104322264149281525823,1005330031,1
104332332969141434200,100006468279953,1
104332332969141434200,626674506,0
104333447735127367636,525104645,1
104335076246523964134,100002892242510,0
104335076246523964134,539287150,1
104336282796071995666,100001418154957,1
104336282796071995666,1429932475,0
104341185468609451272,100001356606700,1
104343199732233864646,100002655840516,1
104343901782951341450,1428013992,1
104350241538850118063,598236591,0
104350241538850118063,811775236,1
104350867145009486271,569315818,1
104356828768950480786,100005042621688,1
104356828768950480786,1074863677,0
104357145662678984986,100003623990168,1
104357145662678984986,100005587680111,0
104357145662678984986,222407750,0
104361122794430728196,100001422740831,0
104361122794430728196,572964025,1
104369721527374744854,1748510794,1
104371828785997820592,1025857114,0
104371828785997820592,1478790341,0
104371828785997820592,1721659792,1
104372157425607989615,100006621942510,1
104387775570159152033,100001975429516,1
104387775570159152033,100002966277881,0
104387775570159152033,100004427493499,0
104387775570159152033,1412907578,0
104389730568638387161,100001862762151,1
104392904533994625187,100001634181792,1
104392904533994625187,1511301397,0
104392904533994625187,1605060195,0
104392904533994625187,605135034,0
104392904533994625187,621833477,0
104393550670849895244,100001553204719,1
104405679630072508308,1023316822,1
104405679630072508308,542426497,0
104409022086947822274,100002047270671,0
104409022086947822274,100005851112911,0
104409022086947822274,29100746,1
104409265704920940020,1219557524,1
104412519446774463566,588880145,1
104425047622546523104,669081141,1
104425464186764347304,1082773051,1
104425464186764347304,1776259068,0
104426090787102174034,631053661,1
104426328879044763350,1101806395,0
104426328879044763350,1399654783,1
104439913990130810000,100003208100784,1
104439964830153757493,100004489813448,0
104439964830153757493,1903082,1
104439964830153757493,550398733,0
104440447606027926775,100002903023582,0
104440447606027926775,1544220091,1
104442049315463930034,100002330385875,1
104442049315463930034,1257808151,0
104442049315463930034,1467241205,0
104442204755933487472,1334238728,1
104450892091293814379,718911132,1
104451864454761401512,100002082327938,0
104451864454761401512,100002274747664,1
104452526570446069998,1312310820,0
104452526570446069998,1379906618,0
104452526570446069998,510989960,1
104456662850751870568,100007117363367,0
104456662850751870568,1456290032,1
104460210715911234136,1043603208,0
104460210715911234136,1066660873,0
104460210715911234136,550361916,1
104461113046769712535,100002637671566,0
104461113046769712535,1084680158,0
104461113046769712535,693386469,1
104462556287744693885,1357463508,0
104462556287744693885,610668064,1
104466413433977501520,100001938752067,0
104466413433977501520,641176754,1
104466413433977501520,767595595,0
104468229857943196346,100003741111271,1
104468229857943196346,1158050078,0
104468229857943196346,732033063,0
104468616980803977109,1405938189,1
104470878902931390615,1079072071,0
104470878902931390615,1257864833,1
104470878902931390615,1831575152,0
104474532280279143520,1209090055,0
104474532280279143520,517623060,1
104476457704339805285,583851756,1
104477350510106369094,1487492781,0
104477350510106369094,34402756,1
104477350510106369094,648067402,0
104480508231737674489,100001478854059,0
104480508231737674489,1459875837,0
104480508231737674489,546702233,1
104483664491453912790,100001740680119,1
104483664491453912790,1330204944,0
104483752759312462857,1532409314,1
104490800039455541994,100006831301872,1
104490939437271812688,100002097051454,1
104491254072273098303,100001579470335,0
104491254072273098303,1333572386,0
104491254072273098303,1379031023,0
104491254072273098303,709522453,0
104491254072273098303,712022104,1
104497425085819298507,100007714412687,1
104497885369267903955,100007715705230,0
104497885369267903955,1217162629,0
104497885369267903955,1387390454,1
104499973472734087808,1582268838,1
104499973472734087808,679245471,0
104499973472734087808,759534666,0
104500630466588056947,100001495551217,1
104500841851469326505,1684370308,0
104500841851469326505,558617272,1
104504264516151376801,100001422740831,0
104504264516151376801,100004762091707,0
104504264516151376801,100005557120945,0
104504264516151376801,503326871,0
104504264516151376801,645108485,1
104506273760471435175,100004759440829,0
104506273760471435175,1340866387,0
104506273760471435175,775313163,1
104508864491759546691,1409454714,1
104508864491759546691,1675381584,0
104511206917260725389,100002343746980,0
104511206917260725389,100002801323686,1
104511206917260725389,767113346,0
104514710217142197319,510814924,0
104514710217142197319,556365391,1
104519767239051642009,632049431,1
104522249737217978385,653700595,1
104523681504340684730,100003116549169,0
104523681504340684730,1763779423,1
104529100123034278785,100003964460157,0
104529100123034278785,1115766773,1
104533711651613321244,100001417832491,0
104533711651613321244,1136162885,1
104533711651613321244,1283014993,0
104534051653722313447,807174366,1
104540005163236157447,569136635,1
104540489063660500699,100007819867044,1
104546166318113106960,100004701613567,1
104546166318113106960,1111044547,0
104546166318113106960,1418223257,0
104546166318113106960,555656823,0
104553043173359953009,1692928764,1
104553858366329149136,100002526769366,0
104553858366329149136,541905108,1
104553858366329149136,723879920,0
104555425738784631456,646559138,1
104562598007577336593,100002052043840,0
104562598007577336593,100002841035697,0
104562598007577336593,1010068267,1
104562598007577336593,1356182569,0
104566347619596917613,100008248724537,1
104569770304122353385,1577284411,1
104571750993636279762,1824255051,0
104571750993636279762,23406691,1
104572801007391492581,1702261186,1
104572801007391492581,673951232,0
104572992984503091885,100003204886932,0
104572992984503091885,1105800114,1
104574486313828303897,1382520705,1
104574486313828303897,634071098,0
104574757194530381241,100001898926889,0
104574757194530381241,624945196,1
104574757194530381241,880185710,0
104583919067259079407,100001709250900,0
104583919067259079407,620862752,1
104583919067259079407,739692468,0
104583919067259079407,771138319,0
104586301511183681233,1169045421,1
104591578693228050556,1277613324,1
104593503214082990251,1394190448,1
104593503214082990251,635545882,0
104593503214082990251,709813457,0
104594602091229543202,33701047,1
104595692117387450666,100002203610816,0
104595692117387450666,1041378490,1
104596683587265481865,691563571,1
104596752776410290938,1572325983,0
104596752776410290938,1681883503,1
104596752776410290938,655185656,0
104597470106767079542,1244373844,1
104597470106767079542,1641849529,0
104598744222922862673,1052463257,1
104598744222922862673,638035820,0
104598744222922862673,655604827,0
104600808097948870175,1205010162,1
104600808097948870175,1235436557,0
104600808097948870175,32500268,0
104606260961860838841,1154417749,1
104607480183761779340,1174940899,1
104611110756521568659,100003263188734,1
104611220825728349780,5822154,1
104622599176793422202,100001523831764,1
104625518597469005510,100001405991044,0
104625518597469005510,1020820307,1
104627067579432940530,100001332038660,0
104627067579432940530,1306127752,1
104627067579432940530,16817580,0
104627067579432940530,16832340,0
104628488624381626053,1262802454,1
104646993246591620198,100002148148250,0
104646993246591620198,1363560230,1
104646993246591620198,1563380920,0
104647536003919382030,100002141257521,1
104649118925734158867,1002826233,1
104649118925734158867,1269515030,0
104649118925734158867,561236692,0
104649118925734158867,575832592,0
104649118925734158867,629952225,0
104651589833927066863,1069057301,0
104651589833927066863,605360258,0
104651589833927066863,784590446,1
104654190232118285032,100001615700255,0
104654190232118285032,100004296427660,0
104654190232118285032,100007891416371,1
104660872129336054021,1676867511,0
104660872129336054021,583739480,1
104666879808368695712,100007537269122,1
104666879808368695712,502221181,0
104666879808368695712,577560276,0
104668127509496400448,100002990808061,0
104668127509496400448,100006173139567,0
104668127509496400448,612588915,1
104668127509496400448,736522503,0
104669100227511355555,100001944850803,1
104671183218335968547,763905907,1
104672738117271567598,100001572469819,0
104672738117271567598,100001854457156,0
104672738117271567598,510596651,1
104676201177352122521,8304577,1
104676547533145574449,1176938482,1
104676547533145574449,816844597,0
104677448302489556765,1170545105,0
104677448302489556765,1231569297,1
104688491643934671387,100003878514647,1
104688491643934671387,1401858541,0
104690304906247802647,100002568945441,1
104691000111978090210,1490483796,1
104691000111978090210,1838990414,0
104695208180645254583,100004006366133,0
104695208180645254583,1055040507,0
104695208180645254583,1144591000,0
104695208180645254583,1842065409,0
104695208180645254583,677127695,1
104695740647530281609,100003886278679,0
104695740647530281609,1411944804,0
104695740647530281609,36619248,1
104695740647530281609,660622446,0
104696677478284533147,1165086276,1
104698738109829006234,1557363059,0
104698738109829006234,818909348,1
104710553469764334875,100004750355458,1
104711277208843000317,100006204523396,1
104711277208843000317,660124665,0
104711594639978359666,1486050009,1
104711594639978359666,637039367,0
104711594639978359666,685488828,0
104718043179754436329,100005851112911,1
104722375896382767217,781568470,1
104724832416884845187,1362217449,1
104724832416884845187,522314388,0
104726824793756787161,100002047270671,1
104733297207066146785,1348406095,0
104733297207066146785,1734785943,0
104733297207066146785,1848391350,1
104733776487851916687,100002432620416,0
104733776487851916687,100007390620676,1
104733776487851916687,674251947,0
104733776487851916687,743276132,0
104738798514912531955,100002726241334,0
104738798514912531955,749254220,1
104755488374630499901,1189941219,1
104768713389450973250,1067110167,1
104769590100880926782,503435926,0
104769590100880926782,530908081,1
104771890320276670207,100006989109203,1
104772517353112239332,1442447430,1
104772517353112239332,1593795102,0
104773718504440687553,100001485289000,0
104773718504440687553,100002581994290,0
104773718504440687553,100005421312861,0
104773718504440687553,100005932625120,1
104773718504440687553,803250076,0
104774221833618371493,516025342,1
104776756090478720818,100001350363414,1
104779809004580358210,100001980775389,0
104779809004580358210,100002351196884,1
104782288684114223827,1462523972,1
104783554084461640476,1352296084,1
104786080434420163397,100003550178209,1
104786080434420163397,1163520387,0
104787719601496604767,100003711052052,1
104791230049068954688,100001529960705,1
104791230049068954688,671510952,0
104794451387240386034,100002087716884,0
104794451387240386034,539555965,0
104794451387240386034,577589693,1
104797742141083969531,1329993043,1
104799318753262632568,100005481820007,1
104799318753262632568,1600833681,0
104805257778692811595,1095786145,1
104806056283361106623,100002480379805,0
104806056283361106623,100002484005480,1
104806961103262438325,100001851214842,1
104806961103262438325,1080281298,0
104806961103262438325,1316744818,0
104806961103262438325,1350812608,0
104806961103262438325,575535636,0
104807639246686872014,1057122879,1
104815050291205218627,631526702,1
104816259217949948036,522683636,1
104817741665480696948,100001688943670,0
104817741665480696948,1347977660,0
104817741665480696948,1380434447,1
104822262584684202965,1709481315,1
104825459953835193546,311300254,1
104825459953835193546,501419220,0
104826939710424597074,100001399751515,1
104826939710424597074,1055040507,0
104832646565396559073,1049203882,1
104832646565396559073,1212246234,0
104832821625700314251,19511925,0
104832821625700314251,289700484,1
104834339798778079325,1192218617,1
104834339798778079325,1370615621,0
104834339798778079325,730546756,0
104842269573643866927,100001566466097,0
104842269573643866927,26511694,1
104842269573643866927,672480796,0
104844672406975028388,20400838,0
104844672406975028388,574112915,1
104844672406975028388,742467895,0
104848386046253544934,1014349307,1
104848386046253544934,507293015,0
104849305425563795048,1233995412,1
104849524516940848622,100002612604099,0
104849524516940848622,634071098,1
104850216474044930512,100002559252395,0
104850216474044930512,15606580,0
104850216474044930512,581911989,1
104850216474044930512,744354281,0
104850328586731739377,100001473822651,0
104850328586731739377,1477314061,1
104856262068343147085,100004079987582,1
104856262068343147085,1380434447,0
104858106420285300123,1468760208,1
104862879307704172389,100002769332764,1
104863672805505530873,1202660521,1
104863672805505530873,28107951,0
104864117541956263748,1748535625,1
104868643868830687224,28900621,1
104868643868830687224,587028445,0
104870187263058352306,100003018955698,0
104870187263058352306,100006640121479,0
104870187263058352306,1261800169,0
104870187263058352306,1346416200,1
104873087534786031701,100003783721315,0
104873087534786031701,1021710070,0
104873087534786031701,612896930,1
104873770704104054178,100001894116485,0
104873770704104054178,1467161096,1
104875138846686526332,1483374485,1
104875138846686526332,1801588488,0
104875372859702960812,1254887075,1
104879173804291368096,100007117363367,1
104880057688207642601,515383257,0
104880057688207642601,893375709,1
104881092144651244404,100003206786266,1
104892465135833352830,100003017176448,0
104892465135833352830,1163062942,1
104892465135833352830,1208426995,0
104892465135833352830,742058241,0
104893512131086098953,1115222375,0
104893512131086098953,557238837,0
104893512131086098953,586664271,1
104893512131086098953,601897523,0
104899912891645862161,100001401393989,0
104899912891645862161,1125398268,0
104899912891645862161,1266841933,1
104899912891645862161,572804561,0
104900465607492540549,100001684437029,0
104900465607492540549,592288107,1
104901568895365183455,680714025,1
104902245249364002570,100001332297251,1
104902994245642378880,622392602,1
104902994245642378880,679790738,0
104908535537751860670,100001997802564,1
104908538953274867854,20400838,1
104922182115188485272,100002620335133,0
104922182115188485272,1611205555,1
104922182115188485272,9128585,0
104924548990725964294,100005269267750,1
104924548990725964294,680229692,0
104929096746689118578,1143925511,1
104933897555710677432,100002043748038,0
104933897555710677432,1314704824,1
104933897555710677432,590850547,0
104936150517994177585,1042218538,1
104938642067139816541,100002564282637,0
104938642067139816541,525620055,0
104938642067139816541,542774890,1
104938642067139816541,635687553,0
104943455628275940517,1622630513,1
104948045119245341009,697280386,0
104948045119245341009,784365738,1
104948168569142839179,1165232093,1
104949698053497878074,100002087716884,1
104951532198577600107,100002287024519,1
104951532198577600107,594595171,0
104951734771634659162,100001669272118,0
104951734771634659162,100002148584347,1
104956150443205750996,100003042176449,0
104956150443205750996,561968014,1
104956150443205750996,680669174,0
104957669826749419617,521180885,1
104962725001918436441,852574115,1
104963007749696740870,100003873655478,0
104963007749696740870,1123682129,1
104967325667043901918,737725640,1
104970638917806605562,100002830916782,0
104970638917806605562,1223360911,1
104972136584721864515,1005254590,1
104972136584721864515,1104878619,0
104972136584721864515,575832592,0
104972136584721864515,685562192,0
104984408189120497987,1340442834,1
104985062395508977586,100002168172263,0
104985062395508977586,6024051,1
104985517352032048719,1426725317,1
104991709638713955765,100004545394417,1
104991709638713955765,1686137438,0
104992151653101735278,1507931913,1
104998124897448281577,100001681856941,1
104998124897448281577,776068905,0
104998811384326548817,1563993420,1
104998811384326548817,560146307,0
104999455635206311216,100002047270671,0
104999455635206311216,645844967,1
105001988347080961214,1420042350,1
105010142334580894168,1497097916,1
105010142334580894168,858405369,0
105014280909426901688,549258173,1
105014383078912617297,100001591546599,1
105017692376332726557,1059057329,1
105017692376332726557,1212396350,0
105017692376332726557,1266930045,0
105022696172006232102,100007564842170,0
105022696172006232102,1250258585,1
105022696172006232102,501886677,0
105022696172006232102,536027624,0
105029234356730411182,1145101847,1
105029234356730411182,1358670012,0
105033599872702587128,100001990852497,0
105033599872702587128,100003266024078,1
105033599872702587128,535472513,0
105033599872702587128,747001144,0
105034434522114834005,100004249261424,0
105034434522114834005,1232035596,1
105035450272548199175,1472670681,0
105035450272548199175,521918154,0
105035450272548199175,691666085,1
105037054927108726338,647125362,1
105042030016741300844,1470504685,1
105043796566424405359,1162127938,1
105043796566424405359,693412273,0
105044131979100113877,1141879485,1
105044131979100113877,1278769406,0
105044673850573140168,1397353011,1
105045867837097616877,100001714551512,0
105045867837097616877,889400505,1
105047028410355043849,100003231884902,0
105047028410355043849,1256333607,1
105047028410355043849,1591954567,0
105047028410355043849,4201,0
105047386038617524319,100004345410435,0
105047386038617524319,10913224,0
105047386038617524319,1476308579,1
105051417601158790084,710514697,1
105055875111355756930,100002292197523,1
105055875111355756930,100005300378598,0
105062042984380132482,1157138994,1
105063585738589809545,100001353753369,1
105066624921622466831,706442712,1
105070015907002127721,100001534738695,1
105070015907002127721,100006179044116,0
105070781145675170359,100002086293319,0
105070781145675170359,100003627010346,1
105070781145675170359,1109894331,0
105073051072370771144,100003337278269,0
105073051072370771144,898245580,1
105074788626742129910,513567552,0
105074788626742129910,552826452,1
105090541333872169950,10709916,0
105090541333872169950,685644650,1
105090541333872169950,702377394,0
105091878384273658351,1341300166,1
105095369831192145749,100002787366750,1
105095369831192145749,1015637675,0
105101199377764092693,547308658,1
105106212908387908842,545339175,1
105107988864522484597,42103539,0
105107988864522484597,532095345,1
105113635383907539156,100001873724547,0
105113635383907539156,1415157724,0
105113635383907539156,774356317,1
105113829064628032841,100005118962595,1
105113829064628032841,1057224810,0
105113997976934448326,1766515264,1
105116097183090651599,615466658,1
105116463120062197261,100001640315200,0
105116463120062197261,100002183495259,1
105116605109097191114,100003042176449,0
105116605109097191114,100004159384997,1
105120763080145653613,100001684437029,1
105127287162685974661,100005456262826,0
105127287162685974661,6012192,1
105128742474765303464,100003921701429,1
105131531475499769332,100003978445197,0
105131531475499769332,1319340009,1
105133640648035249505,1275551663,1
105133640648035249505,1557363059,0
105133640648035249505,642692407,0
105133640648035249505,699534727,0
105135148282913414193,100003664236159,1
105135148282913414193,144000361,0
105136219422759792619,1130950343,1
105136931548686549390,1528325249,1
105139447790136747488,1388250189,1
105141676233945194311,556421398,1
105141914498619366105,1053181179,0
105141914498619366105,507293015,1
105144269166853917625,100006470475358,1
105145754092414972016,100003851829508,1
105145754092414972016,1826505934,0
105146105508944367876,100001840214729,0
105146105508944367876,1120530852,1
105148008185085947192,601897523,1
105152916626405676790,1683585924,1
105160703289337144981,681840179,1
105161781970533050019,1276446405,0
105161781970533050019,1415640092,1
105167990559461900384,1317529156,0
105167990559461900384,610805632,1
105167990559461900384,712973510,0
105169467413573959048,1808875554,1
105169467413573959048,660622446,0
105177597447427875178,1161990912,0
105177597447427875178,700314967,1
105178833466899611727,1361831997,0
105178833466899611727,1589227127,0
105178833466899611727,1796025785,1
105178833466899611727,567498132,0
105179377718813531832,100001859287872,0
105179377718813531832,1241125101,0
105179377718813531832,1432687319,1
105185207947495873900,511772383,1
105185748286882393812,100001918243860,0
105185748286882393812,1131752760,1
105185748286882393812,1311781740,0
105185748286882393812,1371338819,0
105185748286882393812,736094373,0
105188089286988682712,100001980775389,0
105188089286988682712,1366331125,0
105188089286988682712,685248202,1
105189131406008352976,100001550205102,0
105189131406008352976,100002766386854,1
105195894041352642972,100001424901245,0
105195894041352642972,16714676,0
105195894041352642972,568260582,1
105196894481210233140,100001915685327,1
105200695082903990109,527507496,0
105200695082903990109,842853,1
105205007571167547428,584829863,1
105205255421396883762,813349205,1
105210995975629643678,1003760493,0
105210995975629643678,16817580,0
105210995975629643678,517386441,1
105213789249837062630,100001877177392,0
105213789249837062630,1539212892,0
105213789249837062630,1820328749,1
105219518732517039376,1683903273,1
105219834666234256589,100001401393989,1
105219834666234256589,9335771,0
105221834968404394312,1084837081,0
105221834968404394312,1806027831,1
105231563129886402656,630201577,1
105231563129886402656,638036343,0
105233426423024298641,616669235,1
105234400113084185824,516964675,1
105236547044876870628,1367468806,1
105237247555980802629,1430716723,1
105238473703816537192,100001832422866,0
105238473703816537192,100003083132953,1
105238473703816537192,1255342906,0
105238473703816537192,1488946838,0
105239394832648783252,100003075306601,0
105239394832648783252,1621869610,0
105239394832648783252,505302980,1
105239394832648783252,568061916,0
105239742622850515113,100004591658397,0
105239742622850515113,768734147,1
105244134557911164063,1613323163,0
105244134557911164063,1843686832,1
105244134557911164063,538100036,0
105244134557911164063,809500617,0
105244196427405004726,1159621676,1
105246603946742549423,1068698003,0
105246603946742549423,1104181986,1
105258974183641476128,1181091039,1
105258974183641476128,1477782672,0
105261872389993220364,1341012445,0
105261872389993220364,1469076818,0
105261872389993220364,628203956,1
105262240101118335352,1121872732,0
105262240101118335352,1149311182,0
105262240101118335352,1252892865,1
105265654880358915182,100002056389651,1
105265654880358915182,1762014958,0
105266853203307176042,1144375365,0
105266853203307176042,612838203,1
105269211001878024368,100002763808079,1
105270209174950153716,1025900041,0
105270209174950153716,144000361,1
105272709275923748587,1074017610,1
105272709275923748587,1655312932,0
105272709275923748587,827828757,0
105285680909060882800,1215295090,1
105285680909060882800,1693230157,0
105285680909060882800,530743478,0
105287422146665181823,1438470175,1
105291065327740880394,100005613460990,0
105291065327740880394,702377394,1
105294361422245165312,1584642769,1
105294361422245165312,524976873,0
105298087357525955119,1539290693,0
105298087357525955119,76400518,1
105300515667669240600,100002578420077,0
105300515667669240600,596225296,1
105301489295049486268,1826505934,1
105304695335246374921,1409360041,0
105304695335246374921,2253410,1
105305395232345205348,1099458834,0
105305395232345205348,206700443,0
105305395232345205348,38002532,0
105305395232345205348,574223309,1
105308792858762075539,500397232,0
105308792858762075539,504535867,1
105315906235649939365,100001962229684,0
105315906235649939365,1846306396,1
105315906235649939365,665088451,0
105315906235649939365,673077318,0
105322375806570795478,1077245501,0
105322375806570795478,1493234225,1
105322375806570795478,579434540,0
105325599523730918313,100003072114106,0
105325599523730918313,1410885,1
105325599523730918313,695909085,0
105327409799903743467,100001444950965,1
105329420082264408542,1288691903,1
105330972145426026851,545830945,1
105332380988354941284,1009819659,0
105332380988354941284,1111937506,0
105332380988354941284,586016392,1
105332380988354941284,623831741,0
105334707528359966488,100002882779462,1
105334707528359966488,42103539,0
105334707528359966488,715878665,0
105337667619380491481,100002677715703,1
105337667619380491481,1089747926,0
105337667619380491481,516276911,0
105337667619380491481,765765594,0
105341704796946398566,100002937241272,1
105341704796946398566,1136380701,0
105341912248423137504,100003026267229,0
105341912248423137504,1811444677,0
105341912248423137504,638720057,1
105346529079211424281,674386506,1
105347100329734036800,100003091623340,1
105347100329734036800,100006426825991,0
105350733500820689949,1049464101,1
105350733500820689949,524517010,0
105350733500820689949,652127627,0
105353868508455184724,100001444328473,0
105353868508455184724,100001899790367,1
105353868508455184724,660416653,0
105368640632491429024,100007845094466,0
105368640632491429024,1499194583,1
105368640632491429024,568903295,0
105370085425027048898,100001877942694,0
105370085425027048898,717330700,1
105371981223347028889,1268738411,1
105371981223347028889,731116555,0
105372022405366052173,12404710,0
105372022405366052173,682184205,1
105373623937298155973,100005654469761,1
105373623937298155973,9128585,0
105379722799822683905,100004994431296,1
105379862146199043879,100001950036632,1
105379862146199043879,100002069568467,0
105379862146199043879,1679920393,0
105384348204549431697,100002985165965,1
105384348204549431697,704576796,0
105392767315537978815,1161363670,1
105393284119416206568,100001359995256,0
105393284119416206568,1193188293,1
105393284119416206568,761249545,0
105394509503438980582,1427622365,0
105394509503438980582,568951013,1
105394759851141467272,1088116528,0
105394759851141467272,1722037164,1
105403704238752931080,100004133016625,0
105403704238752931080,1426656779,1
105403704238752931080,669081141,0
105403772672247157575,660622446,1
105403855931602850079,100003254291963,1
105408285388487369341,100001457950713,1
105408285388487369341,100003913574357,0
105411314768194628616,502112827,0
105411314768194628616,685796995,1
105415297911375517182,100001658041054,1
105415297911375517182,100002548593420,0
105420232785292608137,100002055878789,1
105426267206507375236,1650072485,1
105426502457677318846,657413075,1
105429165081695643320,1441846120,1
105433236106776325749,1206787893,1
105433236106776325749,824980759,0
105437176539151033011,100001417832491,0
105437176539151033011,100006820114392,1
105437176539151033011,1073926473,0
105437176539151033011,1340866387,0
105437176539151033011,1799770925,0
105443274112200547427,522697672,1
105443513629725174986,1045829769,1
105443513629725174986,1416722199,0
105447618533889605908,100002448413930,0
105447618533889605908,100005272715938,1
105455903130504623338,100001507386329,1
105460682646663804861,1725686361,1
105462112849990612630,100003168615764,0
105462112849990612630,100004181624293,1
105462112849990612630,100004791306071,0
105465567667059234225,1227317725,1
105466751676952329686,100001695952684,0
105466751676952329686,735757920,0
105466751676952329686,816825384,1
105467298806912554855,100006161046136,1
105467298806912554855,542007793,0
105469938857350585720,100002311062403,1
105469938857350585720,100006949775834,0
105469938857350585720,598925451,0
105470834806360884505,100001885739119,1
105471090387290619066,100001914250814,1
105471090387290619066,680714025,0
105476862073241717958,1621676070,1
105477947003147878688,100002338118941,1
105478999019432745677,1034145108,0
105478999019432745677,1548125732,1
105481585095628720971,1618257112,0
105481585095628720971,51202118,1
105482715606146282336,725469420,1
105483152831164334565,533648789,1
105483740693171772384,716528312,1
105484548294198981455,1590223380,0
105484548294198981455,1630779105,1
105492135697748920773,1309151107,1
105510314938185191253,100002127263548,1
