Tid,Gid,Same_identity
2276044920,109087331204557072682,no
227617234,108528026328518552100,yes
227617234,117787649748080230527,no
2278322378,101571310247013711463,yes
2278322378,114197951660575959146,no
22817337,100242321676453663853,yes
22817337,104474290011100240267,no
22817337,107540794531810525865,no
2282910002,117360283758961390442,yes
2283620347,100242674459999308103,no
2283620347,106287376820022456305,no
2283620347,114465481367291273092,no
2283620347,115233306327496577248,no
2283620347,116936379127746915182,yes
22860217,101451907372712877045,yes
22860217,101867719598266894195,no
2289184461,100985716362876199174,no
2289184461,103363765328346396584,yes
2289184461,110106182600549460510,no
2289489913,111108926110069956728,yes
2289489913,116283525705176404865,no
229111943,104941709890629961213,yes
229111943,114660949692196138395,no
22938291,100631407006723924902,yes
22970703,101676717667419489333,no
22970703,107506433023270101422,no
22970703,110469561766968317394,yes
22971423,106784203560395870002,yes
229870482,101046595561864654735,no
229870482,111103960087022544307,yes
23037204,116750775235200702474,yes
230423018,111533063732948487443,yes
2304537648,104822938873746941177,yes
2304537648,116339940846841265986,no
2305054688,105135198302843216163,no
2305054688,109330915784765928294,yes
2305054688,116644607409875066105,no
2305460515,105002622534305679548,no
2305460515,106212404479280253365,no
2305460515,108754656846289623970,yes
23108403,101680183819513158591,no
23108403,115374095904135531169,yes
23123157,100709158522649916582,yes
23125368,115374095904135531169,no
23125368,117652009008178397669,yes
231304731,100515694818433926897,no
231304731,111000189355525520165,no
231304731,111510407750000988194,yes
231304731,112265581666158839019,no
231419538,104476844813271023215,no
231419538,106512826100002065084,no
231419538,106947902588747146281,no
231419538,117524586515460188796,yes
2315782183,112311316983444555061,yes
231755818,117194962210476683261,yes
23186103,105854674701105382455,yes
23186103,111377787142746260365,no
232234440,104085666931985464873,no
232234440,111042155558326294379,no
232234440,112256278827320012730,yes
2322956712,101944211378727807246,yes
2325479870,114197951660575959146,yes
2325489691,102084257258559149993,no
2325489691,104194670101026578005,no
2325489691,117974960476159804299,yes
2327606593,105995970879240551635,yes
2327606593,106351239422040294625,no
2329202977,112336790566256119442,yes
233008213,105322375806570795478,no
233008213,111265300249933962384,yes
233008213,116419122987485205479,no
2330241927,100926282254239251503,no
2330241927,107778357522771167378,yes
2330864996,106038221025837755060,yes
2330864996,112088907936938265020,no
23309137,100696992023723910985,yes
2331141938,108144820846338775339,yes
2331198367,101354903348954028469,yes
2331198367,101826296671571333483,no
2331198367,115149806518057814050,no
233188589,100280669953077309961,yes
233188589,101038631216597760766,no
233333586,113934301728387465906,no
233333586,115801150260585319211,no
233333586,116339940846841265986,yes
23345912,109999082656617540074,yes
23345912,112741464213681515489,no
23350655,109216382432683031355,no
23350655,112960284703944957889,yes
233683156,110593853249475600967,no
233683156,113194586610707967308,no
233683156,114197951660575959146,yes
233683156,115715034943081313641,no
2338137192,100898490348588404375,no
2338137192,103321638599665685077,yes
2338137192,103994806208318185478,no
234007880,107417663403709720471,no
234007880,107898737718613922339,no
234007880,111847093050247558879,yes
234136889,106835474505964114210,yes
234136889,112257537100422100908,no
234358468,101083482670632596310,no
234358468,107104806571683496727,yes
234358468,107129707122195047668,no
234358468,109285040954914619378,no
2344783099,110720456695245983488,yes
2344839470,102041327289496935587,yes
2344839470,112216361174312786140,no
2344910641,101567646809476646749,yes
2344910641,115237092509505721130,no
2344981065,100708286002102825954,yes
2344981065,113786433656054050057,no
23461630,113441017144720360461,yes
2347644390,101720560293238940880,no
2347644390,107654439346424846386,yes
2347909752,106440107609259692671,no
2347909752,106847962427868034124,no
2347909752,117632215249733694539,yes
2347968343,106401311698098928410,no
2347968343,108177808996240926742,no
2347968343,114551337908366806262,no
2347968343,114631551887946671688,yes
23491554,105017692376332726557,yes
235277743,103472336494894566958,no
235277743,109709170250284320074,no
235277743,117451410481875669354,yes
2353286839,102894466818960568467,yes
2354250711,102063080895872998202,yes
2354250711,111762607819781618965,no
235581732,100022209114682827031,yes
23582030,104474290011100240267,yes
2359036104,107840255365762486602,yes
2359036104,113965319692567355739,no
2359999818,102997509032747649663,yes
2359999818,107461520202794364708,no
2364653976,117491275816155748718,yes
2364739836,109103633222153558491,no
2364739836,110735710821642902083,yes
236487271,101767068552230045164,no
236487271,112341880587602191195,yes
2366195752,108521603603222934515,yes
2366195752,110973784670792775175,no
23682936,101879518785730700226,no
23682936,109091613910415428973,yes
23703056,100005681280527860403,yes
23703056,102584843651218619073,no
237041838,113176508675646389014,yes
237041838,113700051165939294383,no
23705113,104310462608442263116,no
23705113,113371796286625645821,yes
237120049,111484537241757574949,no
237120049,115669065416739807581,yes
237120049,117484010752699014212,no
237190414,101524269459571825585,no
237190414,110483697456093853678,yes
237205173,107347752961256456544,yes
237205173,116202521092543634804,no
23722571,102352920263615185629,yes
23722571,115064580333669401513,no
23819075,103487269295865202610,yes
23819075,109787916610820311595,no
23820157,116419122987485205479,yes
23825747,106401311698098928410,yes
2383574053,106821342012185610756,yes
2383595126,101918120573227767799,no
2383595126,110983963879338917938,yes
23840994,112098673234117746247,no
23840994,116987351044210759574,yes
2386548769,101720560293238940880,yes
23914752,104081822149020120656,no
23914752,107170947185660404637,yes
23914752,107763484577539531028,no
239499765,101348943387904444352,no
239499765,101850426720940177011,no
239499765,105262240101118335352,no
239499765,108171448408215130242,yes
23958042,118317781363698538890,yes
23998031,101200986202804542301,yes
24020986,100260935370890373776,no
24020986,116283525705176404865,yes
240369932,115149806518057814050,yes
240503553,103919460646834127943,no
240503553,108444918605173083196,yes
240657554,104786538112631952200,no
240657554,108823056620113241411,no
240657554,111000189355525520165,yes
240696425,102715805339564019967,no
240696425,106734058057211454114,yes
240696425,106835474505964114210,no
240696425,115566149749507879856,no
240729061,102710135280717645936,no
240729061,106992020178791907378,no
240729061,111021306269593064802,yes
24077283,111906660815850882612,yes
240927059,100547961374971798834,no
240927059,113814245298033208203,yes
2414053220,110968895688679836139,no
2414053220,114875423388157259906,no
2414053220,115399896322155199723,yes
241672691,106121080063728223407,yes
241959989,103824868906491486995,no
241959989,109176677586336609296,yes
241959989,110923369947022667992,no
241959989,113176508675646389014,no
24203712,111021306269593064802,no
24203712,115345346495912767347,yes
2421166062,103647404645375869113,no
2421166062,104967325667043901918,yes
2421166062,111565667398434920050,no
242219949,102751239063709831149,yes
2423608248,115999905551245909022,yes
242366133,102665495303768772485,no
242366133,103317389178100675415,yes
242366133,105002622534305679548,no
2428763437,107654439346424846386,yes
24333699,103034635333779200706,yes
24333699,106440107609259692671,no
24333699,115541454432910322595,no
2434735484,100355041045514658842,no
2434735484,102675867810862546642,yes
2434735484,102751239063709831149,no
2434735484,104140738845836421352,no
2434735484,111349938163247349706,no
2434735484,112311316983444555061,no
2434735484,118295000009286518975,no
2435946612,104863726675932490137,no
2435946612,108144820846338775339,no
2435946612,109176677586336609296,no
2435946612,114251197478735896705,yes
24361605,100617001713272011661,no
24361605,108838460486632837361,yes
2437334466,102715805339564019967,no
2437334466,110433633912639908794,no
2437334466,117225188719084211082,yes
2437435476,105264139093900718224,yes
2437435476,110162740097290621484,no
243965023,103253316389841845088,no
243965023,112491563116668196671,yes
243974617,103138658595232350221,yes
24410841,103811991028721683810,no
24410841,104702851322134793072,yes
24410841,104961789938651609330,no
24410841,115345346495912767347,no
244254636,117327578543544534224,yes
24476073,104555791460599561219,no
24476073,105549351630248582791,yes
24476073,115964070430378112174,no
24476073,117948140073409626639,no
244886611,107694244871161933252,yes
244886611,118115220441804616568,no
2451271046,101208472078766177046,no
2451271046,104336289812127194321,yes
245542415,103403136539676588667,yes
24562783,114100305722809084568,yes
2458635216,100295781569644949849,yes
2458635216,114352077396537903231,no
245928300,110672168808127200597,no
245928300,113351622715840185690,yes
246034773,102356310654888725548,no
246034773,105154275905914790251,yes
246034773,109646761374294232325,no
246034773,112665828600318363390,no
2460522510,105176201879516938505,no
2460522510,106183571447779294574,no
2460522510,116066640733927875531,yes
24627435,106759696088618829172,yes
24627435,108994581648720326260,no
2462889703,107612725887657560008,no
2462889703,111847051247234404767,no
2462889703,112429108839489938031,no
2462889703,113228838392374671731,yes
246318668,106287376820022456305,no
246318668,113194586610707967308,no
246318668,115150466703930029334,yes
2465719428,100252889462040799881,yes
24665114,103862378427570943830,no
24665114,105609838173768267812,no
24665114,113849185846768404491,yes
2466713342,100931366027112216036,no
2466713342,110672168808127200597,yes
246954276,102514070238727572602,yes
246954276,108337645793643389304,no
247211319,101083482670632596310,yes
247211319,110368641076866299992,no
247235134,106621361833188442393,yes
2473315410,103476428852213716199,no
2473315410,107219057159594225658,no
2473315410,114292487430265837241,no
2473315410,116552112026112369650,yes
2476057794,101879518785730700226,no
2476057794,114233181885926688127,yes
24838586,106334785092620370293,no
24838586,111241875786307511797,yes
24838586,111905892844107674645,no
24839677,104695941258640273411,no
24839677,106856352124354176826,yes
249173411,111637035044588577506,no
249173411,111884721401339946597,no
249173411,114768514209305549932,no
249173411,114770240479591798071,yes
249282960,105915226003188206397,yes
24968622,109850156217628503853,no
24968622,113388372398769635813,yes
249753713,103804995100088486738,no
249753713,104354142588902886106,yes
249753713,118029818885633056860,no
249822126,110085496369926910135,yes
2500264332,109576116369105492526,no
2500264332,114722769933191629121,yes
250220744,117839483333988223624,yes
250397685,116750775235200702474,no
250397685,117370198784134140254,yes
250397685,117974960476159804299,no
25047807,110517645165063756157,no
25047807,115571357015163048065,no
25047807,116644607409875066105,yes
25073165,110892766874973227080,yes
2510799549,109818089261086831972,yes
2512190234,101354903348954028469,no
2512190234,104194670101026578005,no
2512190234,106183571447779294574,yes
2512190234,106821618027345209741,no
251583023,116161469451173623276,yes
251784487,100156574576805615808,yes
2520111541,102936160408036876317,no
2520111541,116845578334122861677,yes
252274967,105733288082047624710,yes
252274967,107207036779440960937,no
252274967,109420270642726200915,no
252274967,117471160386747339322,no
25231601,109571907544987705280,yes
25239329,111000679168861801301,yes
25239329,115350960593446550024,no
25253166,105704576745829749444,yes
25260442,103086645634038385989,no
25260442,108072062211032408236,yes
25284688,111637035044588577506,yes
25284688,114331645955479241520,no
253016518,103417844031886297698,yes
253016518,106056934188569523481,no
253016518,110495608474269785741,no
253016518,112266532763799079184,no
253160185,103793647677052508224,yes
253160185,106756266572429761765,no
253313878,100005681280527860403,no
253313878,108249479961157719947,yes
2535125841,101571310247013711463,no
2535125841,108813176032436769620,no
2535125841,112619842388851324187,no
2535125841,112963448583238359395,yes
25361133,100114193748410502408,no
25361133,104323164264718518302,yes
2542730960,111705172882023588833,yes
2542730960,117559707352590392897,no
254411285,118398789392734267962,yes
2545885772,107280119479403896471,yes
25463104,103859615688714421174,yes
25469094,103381250374051136811,yes
25469094,109266601634385891937,no
25478307,113126535475385709261,yes
255167961,103488312762145240980,no
255167961,108325100302255329922,yes
255557460,105549351630248582791,no
255557460,108560653942601544347,yes
255561168,107590603945323815725,no
255561168,113371796286625645821,no
255561168,114256217528609081758,no
255561168,116186155971040320610,no
255561168,116658790527789720697,no
255561168,117143745475548089762,yes
255561168,118116829523529558812,no
25609617,113667171541444555694,no
25609617,117310470868675439730,yes
25619217,105331027404252747703,yes
256242377,107053490791171654204,yes
25625036,108275989736683840091,yes
25625036,112256278827320012730,no
25635595,102197928741984613910,no
25635595,107020412310297664863,no
25635595,118027005459235817517,yes
25675692,100326914975623011947,yes
25675692,110720456695245983488,no
25675692,115237092509505721130,no
25698990,109918965866783820532,no
25698990,113962828762743067706,yes
257094996,114352077396537903231,yes
257094996,114985760485068752923,no
257484463,112756819887888764211,yes
25760630,105825146848423800235,yes
25760630,105965448666630254878,no
25933288,102460739293704984499,no
25933288,113686847018815885143,no
25933288,117416089932462647403,yes
26019742,101115028051255611611,no
26019742,117919590966532320638,yes
260514583,117879658168440263181,yes
260743882,109216382432683031355,yes
260743882,114352710243080192970,no
260895663,100792491875891762069,yes
260895663,107207036779440960937,no
260895663,118039180786941966145,no
261030700,103029057458261501702,yes
261030700,117499456715520382236,no
261618481,106990459730486922427,yes
261618481,113924465273288655704,no
261618481,116878781086482212870,no
26179099,103666094432262447337,yes
26179099,106986190297737466480,no
26179099,107230040249004667075,no
262058541,111701882102895968005,yes
262061502,108426846048332320933,yes
262061502,113024001882474042324,no
262061502,115607660401202470107,no
262120666,110972318851418733362,no
262120666,116361343298499344698,no
262120666,116767252775240152368,yes
26229905,101889313302163122070,yes
26229905,103187699653095635023,no
26229905,117524730881503569075,no
263910887,111406989196875508528,yes
2641341,116380626450305121224,yes
264202254,103068043638779805303,yes
264202254,105264139093900718224,no
264390708,117389196204105188047,yes
26454708,106150188477499784799,no
26454708,113289802858946788538,yes
265010614,101664432965126606702,yes
265010614,105364484035252527196,no
265010614,116605489190788924737,no
265010614,116693620687334596324,no
265051026,101867719598266894195,no
265051026,104093817528090083951,yes
265051026,110593853249475600967,no
26536487,104596683587265481865,yes
26536487,110337349013399900251,no
26536487,111620105752350089085,no
266193749,104553858366329149136,no
266193749,104759504801197438511,yes
266352814,101370887007478367289,yes
26644666,107120112732710071389,no
26644666,118180986311486123918,yes
26714282,102189758671654240133,no
26714282,118295000009286518975,yes
26795107,111905892844107674645,yes
267954386,100252889462040799881,no
267954386,102120300029214679681,no
267954386,103218246703740413827,no
267954386,113828172224787546292,yes
26797824,112199450004254066467,no
26797824,117625632129312967138,yes
268176673,100931366027112216036,no
268176673,104506223094200777936,no
268176673,107442590405242242526,yes
26870284,106936712326058499757,yes
26870284,115538752986453113378,no
26889413,103488312762145240980,no
26889413,118141110282336303741,yes
26971782,103399636398105695214,yes
26971782,111565667398434920050,no
26984123,113317381168915527458,yes
270071459,114231456603486238970,yes
270692202,104595692117387450666,no
270692202,108129929572998880578,yes
270779222,107485275323130266018,yes
273241584,103316215166852356550,yes
273241584,108249479961157719947,no
27389929,106889372965460492235,yes
27392989,101734586108475656172,yes
2740505194,104555791460599561219,yes
2740505194,108738543135908520741,no
274192426,106016872014617211621,yes
274391511,106937506637353257438,yes
27463106,117931996745447829636,yes
27480917,114538901823939526599,yes
2748240040,103981905668367760560,yes
2748240040,105700725708455799780,no
2748240040,118194778545371779153,no
274850180,102460739293704984499,no
274850180,114826675123710093091,yes
27536489,105661617963223895038,yes
275384850,108275989736683840091,no
275384850,108994581648720326260,yes
27561191,117549084190689078968,yes
27561191,117901376116430789075,no
275612822,111973568211191691838,yes
275925100,100547961374971798834,no
275925100,101715421094011987336,no
275925100,108870601592252567315,yes
27596174,103539871184866683179,yes
27596174,112995198328517897101,no
27596174,116845578334122861677,no
2760211,113600519031965367425,yes
2762085941,101331972152407930851,no
2762085941,108794942917533257131,no
2762085941,112119856178673629121,no
2762085941,112789575038219421252,yes
276928792,107020412310297664863,yes
276928792,113378089483512982582,no
277589057,106256724237066439474,yes
2776949372,101535441551325717026,no
2776949372,103896564468847619089,yes
27836694,104583919067259079407,yes
27842488,108642034210350758513,yes
27842488,112093883223979188401,no
2789221,103381958323975372669,yes
2789221,108550482421407840122,no
2789221,114397793018286167786,no
27917535,104145692568232193541,yes
27969562,101867719598266894195,no
27969562,107183390720684822923,no
27969562,108072062211032408236,no
27969562,112496882821004592436,yes
279846256,106578394402183293486,no
279846256,112854577180643011055,yes
28028836,102493448701784343681,no
28028836,115571357015163048065,yes
280614179,101867719598266894195,no
280614179,103034635333779200706,yes
280614179,105483740693171772384,no
280614179,110304579518973412429,no
280614179,112496882821004592436,no
280647713,100374956332838455240,no
280647713,105322375806570795478,yes
280654773,114211000425494088437,yes
280882491,108739166296032996156,no
280882491,111538675059310105255,no
280882491,111718118121910526069,no
280882491,116856288076616258034,no
280882491,116876369493418064170,yes
2811901,109809072134080421108,yes
281536681,113154289069942678697,yes
281555243,111620105752350089085,yes
281555243,115138085671134573546,no
282095698,117730158782832262815,yes
282435478,104783554084461640476,no
282435478,108589701365744501144,no
282435478,111678466969497911201,no
282435478,117933208675403649839,yes
282709373,106544113502730502763,no
282709373,107120112732710071389,no
282709373,112046677898696361198,no
282709373,114836030641052616587,yes
282806333,101544238620721926724,no
282806333,112908023596045295125,yes
284133206,105882115486166918429,no
284133206,107411018734418486484,no
284133206,108337645793643389304,no
284133206,109837608629190317320,yes
28461213,103840888445871789853,no
28461213,117432216919411208564,yes
284666976,111804396378199638320,yes
28494139,100681398634904193211,yes
2849573140,101348943387904444352,no
2849573140,116223352894659732841,yes
28506617,100680416036373279784,no
28506617,110475155885954213378,yes
28506617,110841512235600017235,no
285076072,105398553676889842536,yes
285076072,107506433023270101422,no
28515430,102798640974209279243,no
28515430,108638106381215490384,yes
285298396,102153789898112549157,yes
28536375,111263842635555134838,yes
285436693,112605469237348879370,yes
28583191,108314735706280540542,yes
28583191,115491819550862840131,no
28632244,108121249299659313092,yes
28632244,113845744677770126857,no
286453018,118097525894070741569,yes
28685857,109087331204557072682,yes
28685857,112473988658766452430,no
287169518,107155286549172910400,no
287169518,112266532763799079184,yes
287169518,117432954069873620026,no
28725938,101046595561864654735,no
28725938,117799004633198066477,yes
287585496,103327007238815091951,no
287585496,110368641076866299992,yes
28770098,109375732215172540348,yes
287947437,116567316255361230701,yes
288922392,104350082360669565225,yes
288922392,110711072637785202395,no
28894215,108679594681931717316,yes
289014465,117070870298645716828,yes
28909935,114785901491165399044,yes
28909935,117493511011372581423,no
28923103,115466985777159061469,yes
289398443,117196800758841601601,yes
28941873,102085942707471859708,yes
29102987,106767268242104156578,no
29102987,115613178447829404258,yes
29117113,103539871184866683179,no
29117113,107346342290414444659,yes
29142477,111436486693818966792,yes
29142477,116426866495602280067,no
29211327,101676717667419489333,no
29211327,113369985348208608761,yes
29211327,115681601126076129870,no
292249342,112657793997506114299,no
292249342,112960956431969381914,yes
292249342,115655887330549999354,no
292286922,104340986663912931380,yes
292286922,107608058109937322029,no
292286922,111790958477002409247,no
292706947,116380626450305121224,no
292706947,117737765621172988107,yes
29276733,118194778545371779153,yes
292772395,113814245298033208203,no
292772395,114397793018286167786,yes
29369373,110037248990572058864,yes
293746327,113218101287961545481,no
293746327,117110030984829988031,yes
29404685,106154423834861027391,no
29404685,109847470778373182072,yes
295374474,112493395468167607111,no
295374474,113146286262496616482,yes
29542470,101046595561864654735,yes
29542470,108823056620113241411,no
29542470,114785901491165399044,no
29703,100943587207748061742,yes
29703,102715805339564019967,no
29703,105211254097588470989,no
29703,109080558335349672626,no
2971737467,100952979108377405860,no
2971737467,116917705661200120417,yes
297263295,100293076646043606959,yes
297263295,114192581685651555301,no
29817564,105252579872975184219,no
29817564,108179406384836217324,yes
2982406533,113543334231453637500,yes
2982449908,107898737718613922339,no
2982449908,110368641076866299992,no
2982449908,112553518956864744411,yes
298652654,102730188485723075761,no
298652654,108337645793643389304,no
298652654,116107647520094810407,yes
29931586,115875657565587493367,yes
29975957,112842100869065260223,yes
299874337,100852320747595911529,yes
299874337,113090210766871505439,no
300142743,101236141637773534913,yes
300142743,106401311698098928410,no
300142743,113176508675646389014,no
300142743,115584893039448594131,no
30085420,104825570394776212637,no
30085420,108836684030290905541,no
30085420,111565667398434920050,yes
30090516,100494364263712586164,yes
300974581,110022948403631344406,yes
300974581,114197951660575959146,no
30101705,107120651334984724942,yes
30101705,115182176800088912092,no
3011,106150188477499784799,no
3011,118107433284982468262,yes
302701582,114292487430265837241,yes
30280241,117502771027905452119,yes
30296709,109709170250284320074,yes
30296709,110089243900968923504,no
30296709,110146252900378345798,no
30296709,115538511733500383809,no
30298574,101571310247013711463,no
30298574,104546166318113106960,no
30298574,109145615493727731797,yes
30302481,106820522370465795246,yes
30364037,100487839149626833980,no
30364037,101535441551325717026,no
30364037,106108837811137745554,no
30364037,108813176032436769620,yes
30364037,112266532763799079184,no
304259728,110176589523293408898,no
304259728,111632262886129930712,yes
3042998768,109022332118944471562,yes
3042998768,109195538056352774283,no
304909082,100709158522649916582,yes
305069826,103476428852213716199,no
305069826,108450433150198759160,yes
305069826,112960284703944957889,no
305468852,102197928741984613910,yes
305468852,112093883223979188401,no
305814598,101826296671571333483,yes
305871175,104651044437946465535,no
305871175,105690048862213617968,yes
306165253,106716559074764791830,yes
306211752,104595692117387450666,no
306211752,115815366730737559613,yes
3062528183,107954362230009426569,yes
3062528183,110992540192600516242,no
3062528183,118141110282336303741,no
30636479,107510865558983470740,yes
30636479,110711072637785202395,no
30731977,106287376820022456305,yes
307575577,100079309777616471215,yes
307575577,101767068552230045164,no
307888047,100101810474378518308,yes
30790646,107537369454198076245,no
30790646,109652104097265644952,yes
30825716,108178381830566584543,no
30825716,115026443098508257676,yes
308278599,112586661307091883384,yes
308278599,115949482758223882273,no
30838479,111250836186317177942,yes
30858251,104474290011100240267,yes
30858251,110711072637785202395,no
309648615,100764132856025874311,yes
310572807,108521603603222934515,no
310572807,115622764841926068031,yes
310857345,100865441779650570576,yes
31143450,101355807990357454325,no
31143450,101496225020893974166,no
31143450,108221275318899423777,yes
31145246,109738038441296603385,yes
31145246,116930783277893951984,no
31169168,110176589523293408898,yes
31169168,117493511011372581423,no
312116254,108376989971812981503,yes
31256262,100547961374971798834,yes
31256262,104476844813271023215,no
31256262,109559876976674069274,no
31256262,117296219489457357975,no
31294488,100654199068691404992,yes
313115583,109021904109092255280,yes
313115583,110938063561845240454,no
313115583,113146286262496616482,no
313115583,115138085671134573546,no
313174978,115727368541421195477,yes
313567921,106187749835520597135,yes
313567921,108189133411765161849,no
313567921,108730169077102768443,no
314173252,107547720912119933783,yes
314173252,111241875786307511797,no
314173252,114824369080271151236,no
315038213,104545709373265156022,no
315038213,114457212118315415064,yes
315049676,104310462608442263116,yes
315308178,102879192609570124793,yes
315308178,116836076213735157027,no
315473955,107868802925151317504,no
315473955,116202521092543634804,no
315473955,117995373782637356870,yes
316545795,113810119008137090516,yes
316884959,103354042957822198769,yes
317617995,100705691594423967475,yes
317617995,104350867145009486271,no
31886123,112161508125849947904,yes
31907775,100546841125707269412,yes
31907775,104881042957748263173,no
31907775,108129929572998880578,no
31907775,112960284703944957889,no
319276964,103666094432262447337,no
319276964,108486445244988868879,yes
319276964,114995468226548797471,yes
31929631,106286120848170577426,yes
31929631,111338145895518372421,no
3194381,101488444640229619524,no
3194381,101674794537621448882,yes
3194381,116715175873646505297,no
319901193,113565431248581352930,yes
32004787,105661617963223895038,no
32004787,114337256254210469313,yes
321520294,114197951660575959146,no
321520294,118255512766703943814,yes
32221911,101879518785730700226,no
32221911,111269552752916823927,yes
322372080,111984192275632621190,no
322372080,112672854679940797833,no
322372080,116007717537320962976,yes
322630194,114256217528609081758,yes
322834956,100504679261905339405,no
322834956,103488312762145240980,yes
322873073,113786433656054050057,yes
323221042,101544238620721926724,yes
323221042,111887491511584716759,no
323221042,113004011804367138097,no
323221042,113371796286625645821,no
323230615,106154423834861027391,yes
323230615,116232915934332884444,no
323413152,106374596041606999538,no
323413152,118375107153509588116,yes
32428328,116223352894659732841,yes
324364604,102941466303170564393,yes
324580980,110368527693177938006,yes
326973379,101676717667419489333,yes
326973379,104961789938651609330,no
327093754,106767268242104156578,yes
327281039,101805779739996263936,no
327281039,107778357522771167378,no
327281039,113962978034408602911,yes
327346721,111718118121910526069,yes
327346721,115678942665629839300,no
328247851,107534745036963288645,yes
328344171,114170090776389391937,yes
32895704,113316934931450310588,yes
32901365,108305885010168152708,yes
32902296,110792061537507580889,yes
32902296,111265300249933962384,no
32911270,109999082656617540074,no
32911270,117416357607014363057,yes
32967231,101420217046284699763,no
32967231,108738543135908520741,no
32967231,113055926379007162411,yes
32998426,100612785818144492514,yes
32998426,113090210766871505439,no
330059713,105002622534305679548,yes
330059713,114615677830589418099,no
330059713,114798083854492657081,no
331625333,108189133411765161849,yes
33174593,100295781569644949849,no
33174593,100810114429740450075,yes
33174593,105068810644261567645,no
33174593,113146286262496616482,no
331869141,110601082798860549248,no
331869141,112123711397354733631,yes
33212082,100260935370890373776,no
33212082,101316073514044722783,yes
33212082,103488312762145240980,no
33212082,106578394402183293486,no
33276161,103488312762145240980,yes
33276161,105238473703816537192,no
33276161,114093850727597948624,no
33310778,103381958323975372669,no
33310778,106315274598232863776,yes
33310778,114397793018286167786,no
33310778,117308494942610596083,no
333457862,102160753122185388719,yes
333457862,107390564111694097867,no
333457862,112141671271909735156,no
333457862,117754954286039940170,no
33351979,114837243201814927314,no
33351979,114871514439698513601,yes
33389409,101532923049066862487,no
33389409,105690048862213617968,no
33389409,106334785092620370293,yes
33389409,110211388184149223940,no
334448061,107476496524904462956,no
334448061,114766661404932133738,yes
334865058,103005664980673293345,no
334865058,108385087675361741723,yes
334865058,111875785330664310779,no
3350031,112703323488409728264,no
3350031,116658790527789720697,yes
33509953,106961857421840680759,no
33509953,114142526484367680801,yes
335618159,101331972152407930851,yes
33614293,110603249638210894527,yes
336181052,105764942685316342387,yes
336181052,105825146848423800235,no
33641097,103840888445871789853,no
33641097,106512826100002065084,no
33641097,112430923224471933407,yes
336628126,102709562416726138273,yes
336741884,102792854031824507857,yes
336741884,115156724735708838305,no
336764087,110764600943724282803,yes
336764087,111022791083299154223,no
336781477,103364721931247464384,yes
336781477,110139864973667199366,no
336781477,111022791083299154223,no
337661816,117233947327059486375,yes
337761076,103065096963997785911,yes
338067483,104967325667043901918,no
338067483,109022332118944471562,no
338067483,110859518444793430867,yes
338067483,113441634401015420997,no
33809277,103187699653095635023,no
33809277,104081571902153914230,yes
33809277,106767268242104156578,no
33809277,109635636531387235838,no
33809277,112034697325569510643,no
33836054,113742551967378275004,yes
338609409,103916025157742851836,yes
33863815,109103633222153558491,yes
33863815,111108926110069956728,no
338804507,109208077948418480716,no
338804507,114259008608527619729,no
338804507,117646762925314689802,yes
33962415,101200986202804542301,no
33962415,103869086181086047051,yes
33997695,108893809261055860068,yes
33997695,110782754844152565345,no
33997695,112741464213681515489,no
33997695,118398789392734267962,no
340439771,102893935450886294849,yes
34128158,115785027448099756630,yes
342329368,104384923817956195741,no
342329368,106443534150740728724,yes
342329368,108813176032436769620,no
342329368,116715175873646505297,no
34282159,101536831832673588997,yes
343389590,109738038441296603385,no
343389590,118073539331763966020,yes
34339958,104638265177563171141,yes
34389558,105882115486166918429,no
34389558,107506433023270101422,no
34389558,116368691793666334377,yes
344714949,104695941258640273411,no
344714949,115677967987288556693,yes
344739597,113441634401015420997,yes
3459601,100087263052103260591,yes
34676293,102714457115180388452,no
34676293,107017490815997658624,yes
34676293,116663731624596694307,no
34694406,101856079634673629773,yes
34694406,117591913938315705719,no
347041360,102128001791790942955,yes
347041360,116605489190788924737,no
34897033,109393848362875058618,yes
34897033,112358001127787168040,no
34897033,116377460083257596519,no
34925235,101703586133169730425,yes
34925235,112134642962370084676,no
34993995,103355166094022049483,yes
34993995,106401311698098928410,no
35007673,100768822034218405393,yes
35007673,104702851322134793072,no
350283252,112963448583238359395,no
350283252,115259117066551216265,yes
35064029,108611360545827241347,yes
351056151,101435704263727790779,yes
351456469,114181623008822990975,yes
351456469,117175998873633329480,no
351462805,100114193748410502408,yes
351462805,118290064699215706947,no
352038512,106247610479746901368,yes
352038512,117321146316091781833,no
35249132,107411018734418486484,yes
35288305,106986190297737466480,no
35288305,113024001882474042324,yes
352937915,113788340880575687640,yes
35330609,101645732150126116093,yes
354634896,103900947265473716839,no
354634896,112243472176604327458,yes
354972870,109208077948418480716,yes
35523658,101918120573227767799,no
35523658,105066214246343956332,yes
355239851,114093850727597948624,yes
355764084,117632215249733694539,yes
356789903,100165628532322624729,yes
356789903,101645732150126116093,no
356789903,118115220441804616568,no
357140051,103075181637342724249,yes
357140051,108794942917533257131,no
35714133,102041327289496935587,no
35714133,103172290858656490894,yes
35714133,117010454110031862033,no
357158639,116428350595425420086,yes
357334065,103017672664518747211,no
357334065,107849559058594253917,no
357334065,115154108221612755449,yes
35785339,105876972504565457520,yes
35804198,101813765494483375114,yes
35839154,109491513950565136022,yes
35857129,117135217543129568109,yes
358716802,111338145895518372421,yes
358716802,113845744677770126857,no
359261527,113057600233654049481,yes
