Gid,Fid,Same_identity
106186623725522209190,100000949855294,0
106186623725522209190,100001188313106,0
106199147215838903576,100000353320528,1
106199147215838903576,100001138417185,0
106215696614669839938,100000202046490,0
106215696614669839938,100000243705665,1
106262255552780555898,100000469883899,0
106262255552780555898,100000518410386,0
106262255552780555898,100000590626170,1
106262255552780555898,100000628161689,0
106262255552780555898,100001052152921,0
106264558181907838620,100001271525182,1
106276872670263810712,100000624955509,1
106276872670263810712,100000949478606,0
106306609885273521365,100000082874400,0
106306609885273521365,100000404077328,1
106323845213219652254,100000472451134,1
106343336084898394690,100000056492571,1
106343336084898394690,100001148825680,0
106379328089415215728,100000178804893,1
106381529409232704537,100000959022533,1
106383726531828416916,100000071022472,1
106383726531828416916,100000751222887,0
106383726531828416916,100001000342977,0
106388376993850464519,100000178755032,0
106388376993850464519,100000646171829,0
106388376993850464519,100001253010263,1
106391013918163533197,100000449560395,1
106391013918163533197,100000764416409,0
106395632467278015846,100000253557029,0
106395632467278015846,100000730117028,1
106398686956113486502,100000680709734,0
106398686956113486502,100000993617888,1
106410808938489303666,100000477698307,1
106411007577382007478,100000763982603,1
106411206253965443652,100000817277898,1
106421940230168916199,100000916592547,1
106470904738433999237,100000203893800,1
106473421802603861141,100000152191401,0
106473421802603861141,100000279586049,0
106473421802603861141,100000506074295,1
106485992548822955447,100000356963749,1
106485992548822955447,100001104042766,0
106485992548822955447,100001176417177,0
106516405388945860449,100000045347258,0
106516405388945860449,100000277946915,0
106516405388945860449,100000966503669,1
106534937279083174643,100000093527564,0
106534937279083174643,100000193359015,0
106534937279083174643,100000237186508,0
106534937279083174643,100000684253054,1
106534937279083174643,100000981891843,0
106561600900719196712,100000130426743,0
106561600900719196712,100000194929758,0
106561600900719196712,100000529945283,0
106561600900719196712,100001218709862,1
106599782186107422068,100000067038382,1
106599782186107422068,100000116830166,0
106599782186107422068,100000597344311,0
106599782186107422068,100000823612362,0
106599782186107422068,100000859394582,0
106666695869822607356,100000421774230,1
106670714015057748473,100000108138357,1
106670714015057748473,100001066228674,0
106675614466551244534,100000104350444,1
106675614466551244534,100000162066219,0
106675614466551244534,100001118432565,0
106693213847915948671,100000526380210,1
106696426836583195614,100000351397056,0
106696426836583195614,100000576187505,1
106696426836583195614,100001186945719,0
106698177172055193094,100000108160131,1
106698177172055193094,100000296568218,0
106702388621221851023,100000536260587,0
106702388621221851023,100000612702228,1
106728401615639288574,100000758293080,0
106728401615639288574,100001237683302,1
106740223219305344139,100000413381240,1
106760132702779239120,100000605147172,1
106766290217425179030,100000406790302,1
106766290217425179030,100000640660315,0
106768948564538670970,100000410455275,1
106768948564538670970,100000764416409,0
106773367673698350743,100000121043319,1
106773367673698350743,100000742733166,0
106773367673698350743,100001231626225,0
106794330636304127617,100000375150985,1
106794330636304127617,100000617226861,0
106798124727691467794,100000181675663,1
106798124727691467794,100000438957317,0
106799187083406824945,100000815487111,1
106800042315835541974,100000095018392,1
106800042315835541974,100000677837639,0
106800643780770414692,100000087676522,0
106800643780770414692,100000954233770,1
106804680430404396155,100000152151020,0
106804680430404396155,100000185821353,0
106804680430404396155,100000572419815,1
106804680430404396155,100001295797219,0
106811303142124377092,100000049959480,1
106811400335987876860,100000515959770,1
106811400335987876860,100000798339415,0
106815691776792879487,100000270487194,0
106815691776792879487,100000645582193,1
106829429566260592681,100000075999949,1
106829429566260592681,100000298274445,0
106829429566260592681,100001237683302,0
106831051894944592640,100000060307919,1
106846678900057419113,100001101677988,1
106886393568617420811,100000095036534,0
106886393568617420811,100001142819729,1
106897688692175867806,100000008081791,0
106897688692175867806,100000828214158,1
106910887469127061825,100000662955338,1
106911580650565203197,100000284389120,1
106911580650565203197,100000920688203,0
106936712326058499757,100001231626225,1
106937506637353257438,100001030635897,1
106937506637353257438,100001295797219,0
106948412638700154388,100000213680340,0
106948412638700154388,100000411761077,1
106958151734965170294,100000194929758,1
106958151734965170294,100000309658147,0
106964070513171243020,100000289258025,1
106964070513171243020,100000449560395,0
106997001874934080605,100000207681644,1
107020871133576379555,100000309658147,0
107020871133576379555,100000525633950,0
107020871133576379555,100000583045679,1
107020871133576379555,100000936750127,0
107022459840776562623,100000014633051,0
107022459840776562623,100000811767834,1
107042690215176773216,100000200031843,0
107042690215176773216,100000934730197,1
107047646002656170477,100000362649253,0
107047646002656170477,100000874405260,1
107053490791171654204,100000001351682,0
107053490791171654204,100000542801128,0
107053490791171654204,100000875654060,1
107076872311933389158,100000351321344,0
107076872311933389158,100001076914545,1
107081983360779326802,100000183875924,0
107081983360779326802,100000853731620,1
107113861107839509137,100000018635414,1
107156439467854249907,100000039153306,1
107156439467854249907,100000071022472,0
107156439467854249907,100000583045679,0
107200668440753058099,100000269890720,1
107200668440753058099,100000356108161,0
107209708634998960562,100000125520936,0
107209708634998960562,100000429337863,0
107209708634998960562,100001132694665,1
107219166728373959102,100000793008552,1
107224303325013767999,100000488703139,1
107224303325013767999,100000685046179,0
107240775981681109475,100000437220118,1
107240775981681109475,100001226266255,0
107275364992842508715,100000365041415,0
107275364992842508715,100000862026108,1
107279380194690854299,100001277806500,1
107281295524022543572,100000386778941,1
107281295524022543572,100000529505768,0
107281669880048198114,100000207390542,1
107315811364672330080,100000078774121,1
107315811364672330080,100000624817892,0
107329729955373933222,100000026109470,1
107329729955373933222,100000752658921,0
107332883597856345346,100000572390179,0
107332883597856345346,100000733629564,1
107340061472434616341,100000159021436,1
107340061472434616341,100000331233124,0
107340972751374583413,100000439519462,0
107340972751374583413,100000572114235,0
107340972751374583413,100000692297631,0
107340972751374583413,100000898602458,1
107344536912478322757,100000082309529,1
107344536912478322757,100000621000525,0
107411236907432955573,100000130565080,0
107411236907432955573,100000383516075,1
107411236907432955573,100000659746436,0
107415910983064087898,100000824787334,1
107418088800365040963,100000615815243,0
107418088800365040963,100001314200225,1
107434805042097305645,100001233000125,1
107438609124349065236,100000561107530,1
107438609124349065236,100000906894200,0
107442590405242242526,100000204912614,1
107442590405242242526,100000620426073,0
107444528570258493696,100000087676522,1
107444528570258493696,100000584698075,0
107488148217281112428,100000017330453,0
107488148217281112428,100000085823126,0
107488148217281112428,100001315447941,1
107505984612628976260,100000629673572,1
107505984612628976260,100000817277898,0
107505984612628976260,100000892628485,0
107510290679010727092,100001044333989,1
107524249137570814456,100000098533007,1
107575089586258244564,100000058151863,1
107575089586258244564,100000525633950,0
107599407103979938834,100000108160131,0
107599407103979938834,100000526380210,0
107599407103979938834,100000668500636,1
107599407103979938834,100001286256656,0
107603275518004899791,100001124805785,1
107606220897816746692,100000012925858,0
107606220897816746692,100000204912614,0
107606220897816746692,100000896449091,1
107622940013426915648,100000148771107,1
107627595664871004196,100000020274316,0
107627595664871004196,100000208508373,1
107632269101440419950,100000640660315,1
107632269101440419950,100000699322043,0
107657644058021502353,100000272957526,1
107657644058021502353,100000347078381,0
107674146624858466912,100000512891694,1
107702381521880554325,100000402011252,1
107702381521880554325,100000811767834,0
107702381521880554325,100001310622600,0
107705804641403917138,100000988067466,0
107705804641403917138,100001126716160,1
107729392095722784864,100000608982549,0
107729392095722784864,100000751222887,1
107730726295323299273,100000498683935,0
107730726295323299273,100001031975532,0
107730726295323299273,100001055507790,1
107771882387035301013,100000131758623,0
107771882387035301013,100001226212740,1
107783838600419501165,100000131758623,1
107783838600419501165,100000301261206,0
107795621731338156302,100000082429680,1
107824259097599822945,100000008081791,0
107824259097599822945,100000294152809,0
107824259097599822945,100001060699591,1
107847836643660671192,100000397452931,0
107847836643660671192,100000925854404,1
107854651853995476268,100000078774121,0
107854651853995476268,100000929271856,1
107856281202643671335,100000722202707,0
107856281202643671335,100000975862028,1
107863342869660216504,100000391520510,0
107863342869660216504,100000555130731,1
107868449894003900943,100000017330453,1
107868449894003900943,100001043875494,0
107873884847620595031,100000035526254,1
107873884847620595031,100001218026767,0
107897662979718869460,100000044492350,0
107897662979718869460,100000515402033,0
107897662979718869460,100001103072629,0
107897662979718869460,100001124112615,0
107897662979718869460,100001158060761,1
107898996560718768573,100000017330453,0
107898996560718768573,100000135146945,0
107898996560718768573,100000545011091,1
107898996560718768573,100001295797219,0
107904267003698895001,100000248887610,1
107904267003698895001,100000386374998,0
107904267003698895001,100000444723546,0
107927681884838329430,100000035685036,0
107927681884838329430,100000829431087,1
107927845813602534097,100000293913427,1
107931930533700371954,100001316180475,1
107949820437684439514,100000060368102,0
107949820437684439514,100000191502505,1
107949820437684439514,100001009144706,0
107959671269222026733,100001164585013,1
107976900093342280830,100000286767421,1
107986424146549467199,100000125777619,1
107986424146549467199,100000514652209,0
107988761079921956434,100000129405997,0
107988761079921956434,100000922087897,0
107988761079921956434,100001242317801,1
108017757951544929197,100000386125314,1
108022764096037837351,100000809515811,0
108022764096037837351,100001309341066,1
108049351502549961925,100000061753918,1
108049351502549961925,100000122606405,0
108072062211032408236,100000892628485,0
108072062211032408236,100001297765320,1
108084197194966539484,100000269818910,1
108084197194966539484,100000518410386,0
108092131083663725333,100000990446023,0
108092131083663725333,100001124112615,1
108151324025800692479,100000158360745,1
108151324025800692479,100000859364859,0
108151324025800692479,100001253010263,0
108152744962355483963,100000591278109,1
108200421760791506100,100000187797460,1
108200421760791506100,100001194366924,0
108201743431104827620,100000629275556,1
108207287221584617661,100000088534802,1
108221275318899423777,100000059853884,1
108221275318899423777,100000087676522,0
108221275318899423777,100000488703139,0
108229952713931960681,100000005470829,1
108229952713931960681,100000093527564,0
108238411469513289667,100000199800937,1
108249599378534040332,100000051052265,0
108249599378534040332,100000343260578,1
108249599378534040332,100000468226243,0
108249599378534040332,100000539646816,0
108252323126793418518,100000162066219,1
108252323126793418518,100000448891597,0
108259069168686449237,100000044492350,0
108259069168686449237,100000092739311,0
108259069168686449237,100000118538338,1
108277312906116012862,100000162789857,1
108277312906116012862,100000195102261,0
108277312906116012862,100001248551670,0
108278228841010316668,100000281365181,1
108297939490258211984,100000954233770,0
108297939490258211984,100001109574887,1
108299140154116251044,100001052152921,1
108305159871886561154,100000975305104,1
108305159871886561154,100001055507790,0
108316548372481542682,100000815924245,0
108316548372481542682,100000940670324,1
108316548372481542682,100001027803631,0
108322585363835704941,100000001460102,0
108322585363835704941,100000018635414,0
108322585363835704941,100000215254871,0
108322585363835704941,100000557613909,1
108330977384177714034,100001307602587,1
108346272972427257394,100000920688203,1
108346272972427257394,100000953732505,0
108383179720440551639,100000213187027,1
108383179720440551639,100001093002617,0
108431977918259597027,100001125576883,1
108436993523189070690,100000202046490,0
108436993523189070690,100000227217501,1
108436993523189070690,100000801156630,0
108443648312787311512,100000551891062,0
108443648312787311512,100000865646824,1
108450433150198759160,100000072861279,0
108450433150198759160,100000363004175,0
108450433150198759160,100000795544580,1
108450433150198759160,100001195482987,0
108454368593923261131,100000045347258,1
108485785958290734052,100000106127165,1
108485785958290734052,100000274033278,0
108502187916786423099,100000554888947,1
108507024429366593914,100000106836314,0
108507024429366593914,100000869557291,1
108528528929334244803,100000135146945,1
108529236126266500644,100000101106017,0
108529236126266500644,100000810914227,1
108537385605063471293,100000463063442,1
108539480683397902951,100000209574928,1
108539480683397902951,100000844066303,0
108576810397104411383,100000391613106,1
108576810397104411383,100001052152921,0
108579483154023384279,100000580155325,0
108579483154023384279,100001077686543,1
108579483154023384279,100001276972345,0
108602080013140667904,100000221284415,1
108602080013140667904,100000363662838,0
108611360545827241347,100000791179756,1
108615263421452962926,100000432022537,0
108615263421452962926,100000873988763,0
108615263421452962926,100001034005728,1
108622960281520666454,100000213854566,0
108622960281520666454,100000219546069,1
108643970145949406687,100000996592249,1
108643970145949406687,100001184971194,0
108651357812826142694,100000105123860,0
108651357812826142694,100000559307438,0
108651357812826142694,100000599812949,1
108660984556030090932,100000142331703,0
108660984556030090932,100000518936161,1
108668408315480706262,100000323814055,0
108668408315480706262,100001095792040,1
108692338051568510784,100000833258636,1
108702205282508944564,100000104350444,0
108702205282508944564,100000279586049,0
108702205282508944564,100000584698075,1
108702205282508944564,100000669044800,0
108702205282508944564,100000952336840,0
108702522009277082196,100000130232814,0
108702522009277082196,100000362649253,0
108702522009277082196,100001048087009,1
108711299524607665960,100000105980768,0
108711299524607665960,100000202903038,0
108711299524607665960,100001189371712,1
108726114462168760042,100000365041415,1
108726114462168760042,100000959022533,0
108748448907426778501,100000001235122,0
108748448907426778501,100000128997581,0
108748448907426778501,100000202923135,1
108748448907426778501,100000342129362,0
108769456254015333701,100000886078159,1
108771926765593346674,100001073430911,1
108780417032579769594,100000308599619,0
108780417032579769594,100000760236746,1
108792475555789958260,100000146737678,1
108792475555789958260,100000848711543,0
108792475555789958260,100000991129103,0
108794942917533257131,100000669044800,1
108832646024183031012,100000810914227,0
108832646024183031012,100001019511752,1
108837838148377025226,100000675791552,1
108838460486632837361,100000430226647,1
108838460486632837361,100000816105498,0
108838460486632837361,100001101677988,0
108846219574014431585,100000193359015,0
108846219574014431585,100000733629564,0
108846219574014431585,100001236435938,0
108846219574014431585,100001281451293,1
108889304221795292463,100000063060335,1
108889304221795292463,100000097165763,0
108889304221795292463,100000584698075,0
108893809261055860068,100000318214989,1
108893809261055860068,100000916592547,0
108905430573685792447,100000386374998,1
108913048747306976337,100000062356650,0
108913048747306976337,100000908316917,1
108917940716157819119,100000285233521,0
108917940716157819119,100000318354003,0
108917940716157819119,100000930122106,1
108928916924376830836,100000499495745,1
108928916924376830836,100000949478606,0
108936486413615232658,100001271132149,1
108940430669530676183,100000152064097,0
108940430669530676183,100000561639420,1
108989788111584440075,100000829517198,0
108989788111584440075,100001116562986,1
108998390147045358308,100001103072629,1
109004147874404323123,100000345653838,0
109004147874404323123,100000846048129,1
109030557291635476789,100000399387128,1
109045637775429917574,100000692420855,1
109087015695191457814,100001191302014,1
109090905865827719251,100000635769166,1
109103633222153558491,100000102123023,1
109112354207781630785,100000144680427,1
109112354207781630785,100000681776999,0
109115717909379151734,100000136322271,1
109118710006130968200,100000020274316,1
109119638817721896646,100000537565634,0
109119638817721896646,100000590148236,1
109122270435981435478,100000551640017,1
109169198140087952630,100000363004175,0
109169198140087952630,100000873284232,1
109169198140087952630,100000922590068,0
109176234701495498814,100000626458804,1
109176677586336609296,100001114544809,1
109180839277951693580,100000130565080,1
109191104090811232342,100000097165763,1
109191104090811232342,100000347078381,0
109206509764197964961,100000200044470,0
109206509764197964961,100000876605918,1
109210693365352962682,100000687309539,1
109210693365352962682,100000812496717,0
109213258174815190615,100000278893151,0
109213258174815190615,100000587262679,0
109213258174815190615,100000975862028,0
109213258174815190615,100001065096585,1
109213258174815190615,100001287792115,0
109216382432683031355,100000701186857,1
109216382432683031355,100001124112615,0
109243743776470105684,100001248551670,1
109246791546932003763,100000139434769,1
109250158971670358486,100000107753355,1
109266564701048592068,100000886846905,1
109267398670121095231,100000658186256,1
109292959770433672567,100000095036534,0
109292959770433672567,100000100506323,0
109292959770433672567,100001180845385,1
109301616031257767735,100000655051321,1
109316304906707432499,100000060207709,0
109316304906707432499,100000377746794,0
109316304906707432499,100000981842095,0
109316304906707432499,100001102014411,1
109352598247864993820,100000102123023,0
109352598247864993820,100000128415803,0
109352598247864993820,100000695621431,0
109352598247864993820,100001043875494,0
109352598247864993820,100001238947378,1
109358296519101621878,100000012103889,0
109358296519101621878,100001068538797,1
109364383429853995276,100000106354850,1
109364383429853995276,100000538326292,0
109371467375305751927,100000641536047,1
109371467375305751927,100000952336840,0
109384493053791003181,100000391850764,1
109384493053791003181,100000897687665,0
109414126661331353434,100000396064076,0
109414126661331353434,100000945770280,1
109422716942243729314,100000082874400,1
109422716942243729314,100001051436006,0
109424983507332068189,100000677416377,1
109424983507332068189,100000869882017,0
109424983507332068189,100000907177652,0
109444940932406951824,100000027771768,0
109444940932406951824,100000177494850,1
109444940932406951824,100000215254871,0
109448970526302302777,100000163364110,1
109448970526302302777,100000171200725,0
109448970526302302777,100000246463444,0
109452239660920086721,100000019434057,1
109452239660920086721,100000106836314,0
109452239660920086721,100000386778941,0
109490865674181317828,100000658186256,0
109490865674181317828,100001065638148,1
109500906031437764269,100000562197656,1
109553319666790389421,100000182025413,0
109553319666790389421,100000190544332,0
109553319666790389421,100001288262316,1
109559607032464510080,100000173134044,1
109573211764751725977,100000521638665,1
109573211764751725977,100000728101472,0
109602236203890237389,100001180966903,1
109607785628603578437,100000597344311,1
109615888266918106902,100000141549881,1
109615888266918106902,100000288189099,0
109615888266918106902,100000577390190,0
109663996836245205883,100000939335194,1
109694044427453194362,100000158512629,1
109694044427453194362,100000730117028,0
109709338304872431942,100000530475084,1
109709338304872431942,100000653917183,0
109716812136905125770,100000918933309,1
109748874754287578521,100000078315083,0
109748874754287578521,100000588537948,0
109748874754287578521,100000659746436,0
109748874754287578521,100000996308070,1
109755774372962336483,100000388033392,1
109759331096075137715,100000870637231,1
109777238731412234398,100000593301184,1
109805249648743428313,100001084903938,1
109825438382710019153,100000013167079,0
109825438382710019153,100000873988763,1
109826390894827742775,100000163093905,0
109826390894827742775,100001146989349,1
109830544257182170930,100000033253472,1
109830544257182170930,100001183083573,0
109840477490782433084,100000018815052,1
109841998321955681718,100000237653805,1
109841998321955681718,100000580155325,0
109841998321955681718,100000646433475,0
109863550412034100702,100000001669004,0
109863550412034100702,100000597757150,0
109863550412034100702,100001119962660,1
109863550412034100702,100001311878748,0
109872769459608150756,100000526887672,1
109894749462981051942,100000567145297,0
109894749462981051942,100001147023047,1
109906592039504742869,100000859394582,1
109922594591002648091,100000356108161,1
109940964192898976602,100000215714480,0
109940964192898976602,100001254533742,1
109943586558319050929,100000288189099,1
109945785298491574704,100000333581498,0
109945785298491574704,100000603561529,0
109945785298491574704,100000932955458,1
109946465467872136498,100000072861279,1
109951772251003366355,100000366715381,1
109954055625629588643,100000264558725,1
109982254281003619433,100000106127165,0
109982254281003619433,100000502131891,1
109982254281003619433,100001052821637,0
109986486518281580001,100000294496413,0
109986486518281580001,100000838088625,1
109997624637252905560,100000056864493,1
109997700516609621965,100000546954483,1
109998534813344855507,100000049616444,1
109998534813344855507,100000564583833,0
110005831520346309897,100000361260581,0
110005831520346309897,100000383516075,0
110005831520346309897,100001184495604,1
110008156197148569402,100000540860471,1
110008156197148569402,100000548453013,0
110021672226318467897,100000958934076,1
110026049068847889852,100000000743929,1
110026049068847889852,100000728101472,0
110026049068847889852,100000922988500,0
110026049068847889852,100001271132149,0
110039133250794599099,100000449120902,1
110039133250794599099,100000734847203,0
110043489602851543841,100000429337863,1
110056191661053495498,100000105673117,0
110056191661053495498,100001055604985,1
110078909679369488588,100000104350444,0
110078909679369488588,100000472194271,0
110078909679369488588,100000955211661,1
110078909679369488588,100001215392239,0
110096129922522264842,100000472451134,0
110096129922522264842,100000772507114,1
110099220205062279875,100000815924245,0
110099220205062279875,100000975305104,0
110099220205062279875,100001000443311,1
110104906035864055019,100000347078381,0
110104906035864055019,100000538326292,1
110127997010854152419,100000058032133,0
110127997010854152419,100000559670333,1
110127997010854152419,100000593301184,0
110132940284088816697,100000166034955,1
110132940284088816697,100000575976590,0
110132940284088816697,100000582878694,0
110132940284088816697,100001280968317,0
110144420931336658749,100000054300457,0
110144420931336658749,100000188005168,0
110144420931336658749,100000678210956,1
110155250512393512113,100000027771768,0
110155250512393512113,100000183875924,0
110155250512393512113,100000669562804,1
110165885664506675922,100000571928653,0
110165885664506675922,100000659746436,1
110165885664506675922,100001019798882,0
110186486142466435707,100000000798786,0
110186486142466435707,100000246463444,1
110186486142466435707,100000687309539,0
110187399325554367219,100000143981756,1
110200577515182808340,100000195102261,0
110200577515182808340,100000216336587,0
110200577515182808340,100000430226647,0
110200577515182808340,100000551451389,1
110208197031676127360,100000665435664,1
110214055834725588249,100000060307919,0
110214055834725588249,100000168487782,1
110238592776723197187,100001099726247,1
110282308996486203955,100001191302014,0
110282308996486203955,100001208585273,1
110282308996486203955,100001220051821,0
110337349013399900251,100000361260581,1
110368071976837304456,100000340140427,0
110368071976837304456,100000677837639,0
110368071976837304456,100000814849766,1
110371612524569731695,100000054300457,0
110371612524569731695,100000375150985,0
110371612524569731695,100000813960554,1
110371612524569731695,100000989396116,0
110371612524569731695,100001093002617,0
110381365296567477641,100000130426743,0
110381365296567477641,100000207390542,0
110381365296567477641,100000267503495,0
110381365296567477641,100000982480771,1
110416756579215738888,100000078056402,1
110416756579215738888,100000677837639,0
110418433044903785223,100000669398158,0
110418433044903785223,100000890574778,0
110418433044903785223,100001149189459,1
110425791723882922041,100001006833842,1
110442837225125871237,100000254192481,0
110442837225125871237,100000477609273,0
110442837225125871237,100000623432250,1
110442837225125871237,100000824787334,0
110449235914685737313,100000328495759,1
110449235914685737313,100001077686543,0
110455961537402110277,100000336931446,0
110455961537402110277,100001172004761,1
110477673763115767990,100000611184090,1
110477673763115767990,100001218119133,0
110500138981416855526,100000447846453,1
110503756600255689898,100000731521458,1
110567649634145666184,100000256668587,1
110567649634145666184,100000813403453,0
110567649634145666184,100000859553250,0
110574370779559486863,100000127368131,0
110574370779559486863,100001099028957,1
110577247736374047199,100000298359855,1
110578155217798947547,100000333581498,0
110578155217798947547,100000597344311,0
110578155217798947547,100000669283598,1
110578155217798947547,100000716227314,0
110582303416838690308,100000094066357,0
110582303416838690308,100000774764926,0
110582303416838690308,100000862026108,0
110582303416838690308,100001299713962,1
110589528241135269496,100000337537276,1
110606220817244734088,100000213680340,1
110606220817244734088,100000587262679,0
110610174027271901760,100000727310082,1
110632887891013800520,100000934156224,1
110642352874683988561,100000439519462,1
110664918113862974502,100000278893151,1
110664918113862974502,100000593301184,0
110670029529816958002,100000922087897,1
110670029529816958002,100000936750127,0
110676308229919907369,100000559307438,1
110676308229919907369,100000668500636,0
110683182945187654186,100000166569369,1
110736888813580035568,100000181675663,0
110736888813580035568,100000349303341,1
110740289941021883671,100000044485185,1
110740289941021883671,100000484220459,0
110741372591063091567,100000418886593,0
110741372591063091567,100000596120294,1
110741372591063091567,100001002465871,0
110746969429610238119,100000000288023,0
110746969429610238119,100000129405997,1
110746969429610238119,100000264399358,0
110767466017832122011,100001315909837,1
110780372418077890794,100000292176764,0
110780372418077890794,100000964384518,1
110786617981728765496,100000479021440,1
110815224160722546735,100000467668431,0
110815224160722546735,100001169247040,1
110852170140944489453,100000055561577,0
110852170140944489453,100001054186817,1
110864729877206570427,100000922988500,0
110864729877206570427,100001063794387,0
110864729877206570427,100001105165732,1
110917591324451781272,100000646171829,1
110931493068043434852,100000709344890,1
110933847982507429543,100001013415522,1
110937814815484602953,100000444723546,1
110966901987797277424,100000001669004,0
110966901987797277424,100000051366023,0
110966901987797277424,100001034268911,1
110966901987797277424,100001191302014,0
111004823319134671450,100001118046718,1
111006094398357571247,100000428762695,0
111006094398357571247,100000540080156,1
111018441888609475042,100000049616444,0
111018441888609475042,100000615815243,0
111018441888609475042,100000736329554,1
111018441888609475042,100001274406558,0
111036250537264136603,100000932012766,1
111041044390597259333,100000031127765,1
111041044390597259333,100000033253472,0
111068140157426162665,100000580043435,1
111068140157426162665,100000744283471,0
111068689671585309972,100000571928653,1
111068689671585309972,100001124112615,0
111070702550684102651,100000001669004,1
111070702550684102651,100000163364110,0
111070702550684102651,100000473178454,0
111082883196985451854,100000105673117,1
111116203176865083891,100000636163135,1
111116203176865083891,100001194366924,0
111140349960498139666,100000084716115,0
111140349960498139666,100001019704837,1
111170564374647566017,100000068565158,1
111170564374647566017,100000168624910,0
111183953821836408211,100000063224258,1
111183953821836408211,100000213680340,0
111183953821836408211,100000515023419,0
111205583656044006945,100000461577756,1
111205583656044006945,100000548457145,0
111205583656044006945,100000993617888,0
111239002599072890899,100000303265394,0
111239002599072890899,100000529804695,1
111239002599072890899,100000975862028,0
111251494135641267943,100000557815814,1
111251494135641267943,100001196401597,0
111284197326881417777,100000273010376,1
111324888067252312377,100000146644758,0
111324888067252312377,100000295365863,0
111324888067252312377,100001188313106,1
111325965658181391144,100001149139099,1
111351054499864612052,100000395246041,0
111351054499864612052,100000998587787,1
111351861316881728009,100000179011965,0
111351861316881728009,100000267503495,1
111351861316881728009,100000406790302,0
111351861316881728009,100000824131565,0
111351861316881728009,100001287279887,0
111375911246182920966,100000502375685,0
111375911246182920966,100000859553250,1
111379071974263087527,100001133619509,1
111383893577779516047,100000003758569,0
111383893577779516047,100000196885100,1
111383893577779516047,100000233978477,0
111393836978758495528,100000679998100,1
111410394331666810919,100000561008628,1
111410394331666810919,100001236435938,0
111416249234988226481,100000708681359,1
111433223766380759871,100000123985179,0
111433223766380759871,100000439519462,0
111433223766380759871,100000472194271,0
111433223766380759871,100000722202707,0
111433223766380759871,100000869882017,1
111433223766380759871,100000989902719,0
111434309100929982258,100000027593178,1
111488186353137527345,100000049768516,1
111488186353137527345,100000655051321,0
111488186353137527345,100000791179756,0
111521888784439308742,100000296568218,1
111521888784439308742,100000991129103,0
111533063732948487443,100000540890898,1
111533063732948487443,100000795311596,0
111549665589812542477,100000692289352,1
111565034018765068733,100000152191401,1
111565034018765068733,100000529945283,0
111604808082876825468,100000467814616,0
111604808082876825468,100000837465187,1
111607382945661785381,100000105980768,1
111618874002024699370,100000098533007,0
111618874002024699370,100000125520936,1
111618874002024699370,100000140527446,0
111657946699125886788,100000620211009,1
111657946699125886788,100000726409086,0
111671142105618613173,100000011386084,1
111671142105618613173,100000598899015,0
111671142105618613173,100000913674071,0
111683194400094426013,100000257897183,1
111683194400094426013,100000638856678,0
111689788106536392256,100000140527446,1
111689788106536392256,100000358802408,0
111694122444093317561,100000628430983,1
111695488883905034546,100000437452673,1
111704253244930514598,100000720811962,1
111704253244930514598,100000757892034,0
111714351972942005667,100000903718692,1
111726005249338522662,100000084281051,1
111726005249338522662,100001272872350,0
111733079162697091434,100000669398158,1
111733079162697091434,100000722202707,0
111733079162697091434,100001075140652,0
111749086796835710769,100000588537948,1
111749086796835710769,100000957864067,0
111756872743896630195,100000941344903,1
111756872743896630195,100001104543903,0
111768228470360287871,100000014633051,1
111768228470360287871,100000325353130,0
111768228470360287871,100001253996517,0
111794742495274928597,100000848163394,1
111809398168841024458,100000758864298,1
111821481651627027408,100000128997581,1
111821481651627027408,100001124805785,0
111829844978259959750,100000152191401,0
111829844978259959750,100000213854566,1
111829844978259959750,100000937976572,0
111834034791602613818,100000000798786,1
111834866947143235755,100000296565870,0
111834866947143235755,100000481181907,1
111835507484911980542,100000148673090,1
111835507484911980542,100001105165732,0
111845610411001982426,100000210333838,1
111861603610637406796,100000005166276,0
111861603610637406796,100000512201186,0
111861603610637406796,100000609831747,1
111871762947280332938,100000259358095,0
111871762947280332938,100000518133276,1
111890407381504354186,100000008008809,1
111890407381504354186,100000284389120,0
111933507506252810510,100000062770684,0
111933507506252810510,100000578697197,1
111938846822730309484,100000122606405,0
111938846822730309484,100000223209490,1
111955004559284491545,100000248517638,0
111955004559284491545,100000480575549,0
111955004559284491545,100000489188478,1
111995364580468411941,100000171200725,0
111995364580468411941,100000183875924,1
112001984464457953808,100000188005168,1
112003652291427420119,100000178755032,0
112003652291427420119,100000824396235,0
112003652291427420119,100000831765432,1
112016908865811674691,100001226266255,1
112016908865811674691,100001271132149,0
112034697325569510643,100000061618492,0
112034697325569510643,100000969503369,1
112034697325569510643,100001208585273,0
112059183851896946670,100000078948160,1
112073972284636239943,100000373270414,1
112073972284636239943,100001279883127,0
112089814761589702592,100001276014942,1
112093107266800862271,100000590308391,1
112093883223979188401,100000703251331,1
112097532813779257602,100000446276822,1
112106122299439659651,100000603578745,1
112106122299439659651,100000629461073,0
112106122299439659651,100001177942683,0
112116094780218663400,100000125445257,1
112123798875461604509,100000008081791,1
112123798875461604509,100001078347777,0
112131426543757569704,100000716059080,0
112131426543757569704,100000999286004,1
112146222961117406922,100000400453849,0
112146222961117406922,100000861704251,0
112146222961117406922,100001148750515,0
112146222961117406922,100001247406329,1
112151363078730305962,100000176840524,0
